review_body,clean,sentiment
my only dislike is that being a kindle my kindle books cannot be sorted into categories its harder to find new books ive downloaded some time ago when i have to search through all of them,"['dislike', 'kindle', 'kindle', 'book', 'can', 'not', 'sort', 'category', 'hard', 'find', 'new', 'book', 'ive', 'download', 'time', 'ago', 'search']",Positive
great tablet for my childthis tablet was just everything that i need it for my child,"['great', 'tablet', 'childthis', 'tablet', 'everything', 'need', 'child']",Positive
purchased this as a gift for my father and hes loving it,"['purchase', 'gift', 'father', 'he', 'love']",Positive
gave this to my sisterinlaw for mothers day its a great entry level tablet she loves using it especially for games,"['give', 'sisterinlaw', 'mother', 'day', 'great', 'entry', 'level', 'tablet', 'love', 'use', 'especially', 'game']",Positive
we bought one for my wife and my motherinlaw and they both love it very easy to use,"['buy', 'one', 'wife', 'motherinlaw', 'love', 'easy', 'use']",Positive
works great for everything we want our daughter to do,"['work', 'great', 'everything', 'want', 'daughter']",Positive
i was using this for a while it was  faster then my kindle  generation yes  of ram but the app store made from amazon is not the best so i downloaded the google play store to get the apps i mostly used i only use my kindle fire had  for books and reading or watching youtube or the web im giving the rating  stars,"['use', 'faster', 'kindle', 'generation', 'yes', 'ram', 'app', 'store', 'make', 'amazon', 'best', 'download', 'google', 'play', 'store', 'get', 'apps', 'mostly', 'use', 'use', 'kindle', 'fire', 'book', 'read', 'watch', 'youtube', 'web', 'im', 'give', 'rating', 'star']",Positive
its very good product and i recommended this to buy it,"['good', 'product', 'recommend', 'buy']",Positive
i love this tablet its awesome and way cool i highly recommend this to anyone great price,"['love', 'tablet', 'awesome', 'way', 'cool', 'highly', 'recommend', 'anyone', 'great', 'price']",Positive
bought two of these for my grandson and grand daughter and they love them i like the parental controls and the apps,"['buy', 'two', 'grandson', 'grand', 'daughter', 'love', 'like', 'parental', 'control', 'apps']",Positive
if you are looking for an entry level tablet this is itthe kindle fire hd is perfect for kids,"['look', 'entry', 'level', 'tablet', 'itthe', 'kindle', 'fire', 'hd', 'perfect', 'kid']",Positive
my grandchildren are home schooled and utilize the tables for many learning apps they love using them as it makes them feel so grown up the tablets are a great leaning tool and they are receiving many benefits from them,"['grandchild', 'home', 'school', 'utilize', 'table', 'many', 'learn', 'apps', 'love', 'use', 'make', 'feel', 'grown', 'tablet', 'great', 'lean', 'tool', 'receive', 'many', 'benefit']",Positive
bought this for my niece and she loves it very easy to use from what she tells me,"['buy', 'niece', 'love', 'easy', 'use', 'tell']",Positive
if you dont want or need something cheaper than an ipad but of quality this is a great happy mediumthe processor makes for a fluid ride with it its speedy the android store gives you good app options and the amazon ecosphere is everywhere herethe software is a touch buggy but its still a great deal of a tabletfor a child for something you want to use casually on a dime its recommended,"['dont', 'want', 'need', 'something', 'cheap', 'ipad', 'quality', 'great', 'happy', 'mediumthe', 'processor', 'make', 'fluid', 'ride', 'speedy', 'android', 'store', 'give', 'good', 'app', 'option', 'amazon', 'ecosphere', 'everywhere', 'herethe', 'software', 'touch', 'buggy', 'still', 'great', 'deal', 'tabletfor', 'child', 'something', 'want', 'use', 'casually', 'dime', 'recommended']",Positive
seems a lot better does not have the open cover feature which i miss but still getting used to the differences and trying to get my thing back on that i had on the old ,"['seem', 'lot', 'well', 'open', 'cover', 'feature', 'miss', 'still', 'get', 'use', 'difference', 'try', 'get', 'thing', 'back', 'old']",Positive
everything i expected with none of the drawbacks i have found in other tablets,"['everything', 'expect', 'none', 'drawback', 'find', 'tablet']",Positive
i bought this item for my nephew and he loves it i have the old version of the fire hd and i love it as well its way cheaper than buying an apple tablet we havent had any problems with it well worth your money,"['bought', 'item', 'nephew', 'love', 'old', 'version', 'fire', 'hd', 'love', 'well', 'way', 'cheap', 'buying', 'apple', 'tablet', 'havent', 'problem', 'well', 'worth', 'money']",Positive
purchased for my wife who reads a lot and truly enjoys the amazon fire,"['purchase', 'wife', 'read', 'lot', 'truly', 'enjoys', 'amazon', 'fire']",Positive
bought it for my  yr old granddaughter does everything she wants it to do in a tablet,"['buy', 'yr', 'old', 'granddaughter', 'everything', 'want', 'tablet']",Positive
this was a present for my son but he seems to be enjoying it so it must be ok,"['present', 'son', 'seem', 'enjoy', 'must', 'ok']",Positive
great resolution camera quality not so good tho gave it one less star for the camera but overall its a great tablet,"['great', 'resolution', 'camera', 'quality', 'good', 'tho', 'give', 'one', 'less', 'star', 'camera', 'overall', 'great', 'tablet']",Positive
we use them for classes they work great and are easy to use for our older individuals,"['use', 'class', 'work', 'great', 'easy', 'use', 'old', 'individual']",Positive
i i bought this for a friend since she liked mine so muchit is a great way to check emails and read kindle ebooksi keep an sd card in mine and store my books on it you can just drop this in your purse to read on the go,"['buy', 'friend', 'since', 'like', 'mine', 'muchit', 'great', 'way', 'check', 'email', 'read', 'kindle', 'ebooksi', 'keep', 'sd', 'card', 'mine', 'store', 'book', 'drop', 'purse', 'read', 'go']",Positive
bought this for my daughter for christmas she absolutely loves it she has been on it since she opened it,"['buy', 'daughter', 'christmas', 'absolutely', 'love', 'since', 'open']",Positive
im loving my kindle early gift to myself happy,"['im', 'love', 'kindle', 'early', 'gift', 'happy']",Positive
gift for my mom and she had no problem learning to use,"['gift', 'mom', 'problem', 'learning', 'use']",Positive
once taking time to install google play store it functioned as good as any other android tablet the down side is camera which doesnt produce clear pictures,"['take', 'time', 'install', 'google', 'play', 'store', 'function', 'good', 'android', 'tablet', 'side', 'camera', 'doesnt', 'produce', 'clear', 'picture']",Positive
better than i expected parental control is an awesome feature,"['well', 'expect', 'parental', 'control', 'awesome', 'feature']",Positive
best and most affordable option of all the kindle devices available,"['best', 'affordable', 'option', 'kindle', 'device', 'available']",Positive
bought for xmass for my wife she is not electronic competent but found is easy to use,"['bought', 'xmas', 'wife', 'electronic', 'competent', 'find', 'easy', 'use']",Positive
this is my second amazon fire my first was the  inch and love the new  hd,"['second', 'amazon', 'fire', 'first', 'inch', 'love', 'new', 'hd']",Positive
i have the hd  and an hdx  and the  outperforms them both if you are an amazon fan of the eco system this is a must the screen is bright and crisp the processor performs very well with the latest software update i love it,"['hd', 'hdx', 'outperform', 'amazon', 'fan', 'eco', 'system', 'must', 'screen', 'bright', 'crisp', 'processor', 'performs', 'well', 'late', 'software', 'update', 'love']",Positive
fire tablet is very powerful for the size and does everything,"['fire', 'tablet', 'powerful', 'size', 'everything']",Negative
we love this so much in our home we bought a super tough case and let our two and six year old use it they love watching their movies on it and playing different apps it is a really good value,"['love', 'much', 'home', 'buy', 'super', 'tough', 'case', 'let', 'two', 'six', 'year', 'old', 'use', 'love', 'watch', 'movie', 'play', 'different', 'apps', 'really', 'good', 'value']",Positive
i purchased two of these tablets as a gift for christmas it has an exceptional hd screen which provides rich colors and makes it easy for those that like to read book articles etc,"['purchase', 'two', 'tablet', 'gift', 'christmas', 'exceptional', 'hd', 'screen', 'provide', 'rich', 'color', 'make', 'easy', 'like', 'read', 'book', 'article', 'etc']",Positive
this is a great device and frees up my phone great for internet games radio etc,"['great', 'device', 'free', 'phone', 'great', 'internet', 'game', 'radio', 'etc']",Positive
just lock the card out and let the kids go crazy,"['lock', 'card', 'let', 'kid', 'go', 'crazy']",Positive
good tablet gave as gift and person enjoys it recommend,"['good', 'tablet', 'give', 'gift', 'person', 'enjoy', 'recommend']",Positive
was cheap can not run chrome stuff returned to store,"['cheap', 'run', 'chrome', 'stuff', 'return', 'store']",Negative
love this tablet power lasts long short charge time hd screen is really clear only con is that there are some apps not available like google play very satified have a  card in mine  plenty of space for downloads the camera has no flash and is not the best but i didnt buy this tablet for that high recommend the hd tablet  amazon fire you want go wrong,"['love', 'tablet', 'power', 'last', 'long', 'short', 'charge', 'time', 'hd', 'screen', 'really', 'clear', 'con', 'apps', 'available', 'like', 'google', 'play', 'satified', 'card', 'mine', 'plenty', 'space', 'download', 'camera', 'flash', 'best', 'didnt', 'buy', 'tablet', 'high', 'recommend', 'hd', 'tablet', 'amazon', 'fire', 'want', 'go', 'wrong']",Positive
i love all of them i would recommend going to best buy and buying a kindle fire before they are sold out,"['love', 'would', 'recommend', 'go', 'best', 'buy', 'buy', 'kindle', 'fire', 'sell']",Positive
tablet works well slim design is perfect highly recommended to purchase this tablet,"['tablet', 'work', 'well', 'slim', 'design', 'perfect', 'highly', 'recommended', 'purchase', 'tablet']",Positive
